,site,title,knb_id,alt_id,start_date,end_date,pub_date,quality,link1,link2,link3,data_type,study_type,num_spp,comm_data,multi_trophic,env_data_file,habitat_data_file,space_data_file,coord_sys,projection,lat,long,spatial_rep,site_manager,site_contact,lead_pi,pi_email,pi_phone,site_metadata,notes,,,data_obj_count,data_obj_count_adj,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2099,FCE,"NOAA Daily Surface Meteorologic Data at NCDC Tavernier Station (ID-088841)(FCE), South Florida from June 1936 to May 2009 ",knb-lter-fce.1054.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1054.3&entityid=76426bf40d3747ea1718516de99b4007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2100,FCE,Surface Water Quality Monitoring Data collected in South Florida Coastal Waters (FCE) from June 1989 to Present ,knb-lter-fce.1055.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1055.5&entityid=cae769e13e46b146de092b4046abd808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2101,FCE,"Microbial Sampling from Shark River Slough and Taylor Slough, Everglades National Park, South Florida (FCE) from January 2001 to Present ",knb-lter-fce.1056.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1056.4&entityid=c5e7b326feffc37b900f2e042b70a434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2102,FCE,"Large consumer isotope values, Shark River Slough, Everglades National Park (FCE LTER), May 2005 to Present ",knb-lter-fce.1057.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2103,FCE,"Temperatures,salinities, and dissolved oxygen levels in the Shark River Slough, Everglades National Park (FCE LTER) , from May 2005 to Present ",knb-lter-fce.1058.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2104,FCE,"NOAA Monthly Mean Sea Level Summary Data for the Key West, Florida, Water Level Station (FCE) (NOAA/NOS Co-OPS ID 8724580) from 01-Jan-1913 to Present ",knb-lter-fce.1059.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1059.6&entityid=27e998668d87d092c830b817a2bcd2a0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2105,FCE,"Biogeochemical data collected from Northeast Shark Slough, Everglades National Park (FCE) from September 2006 to Present ",knb-lter-fce.1060.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1060.7&entityid=2f39cb304fa00acb517bcddbea678f2b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2106,FCE,"Pond Cypress C-111 Basin, Everglades (FCE), South Florida Dendroisotope Data from 1970 to 2000 ",knb-lter-fce.1061.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1061.2&entityid=106d0d8503b96707791a1efbe3b31fe2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2107,FCE,"Consumer Stocks: Fish, Vegetation, and other Non-physical Data from Everglades National Park (FCE), South Florida from February 2000 to Present ",knb-lter-fce.1062.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1062.3&entityid=e5de3b9328e5519dd06f4b6c9d91320e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2108,FCE,"Consumer Stocks: Physical Data from Everglades National Park (FCE), South Florida from February 1996 to Present ",knb-lter-fce.1063.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1063.2&entityid=d89bdeb08e5c58eff7463298a31ff563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2109,FCE,"Consumer Stocks: Fish Biomass from Everglades National Park (FCE), South Florida from February 2000 to April 2005 ",knb-lter-fce.1064.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1064.3&entityid=dd740abc3a6c66d3733ce27aaae4240b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2110,FCE,"Consumer Stocks: Fish Biomass from Everglades National Park (FCE), South Florida from February 1996 to March 2000 ",knb-lter-fce.1065.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1065.2&entityid=3c2996f3805ca8508f4cdc328e2dcb30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2111,FCE,"Consumer Stocks: Wet weights from Everglades National Park (FCE), South Florida from March 2003 to Present ",knb-lter-fce.1066.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1066.2&entityid=26bcd8a2043c17c0f827022b30b40136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112,FCE,"Rainfall Stable Isotopes collected at FIU-MMC (FCE), Miami Florida, from October 2007 to Present ",knb-lter-fce.1067.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1067.3&entityid=0266127a1ed3c997b8622f1980719602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2113,FCE,"Overnight Shark River Surveys from Shark River Slough, Everglades National Park (FCE), South Florida from October 2001 to March 2002 ",knb-lter-fce.1068.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1068.3&entityid=41fde2b5d2a9b72af5ffd624aaa0e7df,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2114,FCE,"Water Quality Data (Porewater) from the Shark River Slough, Everglades National Park (FCE), from January 2001 to Present ",knb-lter-fce.1069.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1069.7&entityid=6376dd06d6548631ec826f570cce8d42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2115,FCE,"Sawgrass Above and Below Ground Total Nitrogen and Total Carbon from the Shark River Slough, Everglades National Park (FCE), from September 2002 to Present ",knb-lter-fce.1070.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1070.5&entityid=8d950ac303207cff449f49730d2f8f86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2116,FCE,"Sawgrass Above and Below Ground Total Phosphorus from the Shark River Slough, Everglades National Park (FCE), from September 2002 to Present ",knb-lter-fce.1071.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1071.5&entityid=dcbf60148d6e9e6d0c45a916d0fdfeff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2117,FCE,"Water Quality Data (Extensive) from the Shark River Slough, Everglades National Park (FCE), from October 2000 to Present ",knb-lter-fce.1072.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1072.8&entityid=672087240e7816a39f541079f53f5871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2118,FCE,"Water Quality Data (Grab Samples) from the Shark River Slough, Everglades National Park (FCE), from May 2001 to Present ",knb-lter-fce.1073.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1073.8&entityid=101ad878b6fd464195741f116a944267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2119,FCE,"Water Quality Data (Extensive) from the Taylor Slough, Everglades National Park (FCE), from April 1996 to Present ",knb-lter-fce.1074.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1074.7&entityid=1d61f7f0b5a3d76d596cb20b0bd900df,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2120,FCE,"Water Quality Data (Grab Samples) from the Taylor Slough, Everglades National Park (FCE), from May 2001 to Present ",knb-lter-fce.1075.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1075.6&entityid=e1a4c242e80ab46a9fac22035b480b95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2121,FCE,"Water Quality Data (Extensive) from the Taylor Slough, just outside Everglades National Park (FCE), from August 1998 to December 2006 ",knb-lter-fce.1076.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1076.3&entityid=35ae17c202be51dc45336bb14641aaf1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2122,FCE,"Water Quality Data (Grab Samples) from the Taylor Slough, just outside Everglades National Park (FCE), for August 1998 to November 2006 ",knb-lter-fce.1077.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1077.3&entityid=832e5493edf5a5d79d8a60535e26a012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2123,FCE,"Water Quality Data (Porewater) from the Taylor Slough, just outside Everglades National Park (FCE), from August 1998 to October 2006 ",knb-lter-fce.1078.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1078.3&entityid=fc7b94a99db7914cbde826cf817d407b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2124,FCE,"Water Quality Data (Extensive) from the Taylor Slough, Everglades National Park (FCE), South Florida from July 1999 to Present ",knb-lter-fce.1079.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1079.6&entityid=89b8987808f52c5285cadd98f2f44365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2125,FCE,"Water Quality Data (Grab Samples) from the Taylor Slough, Everglades National Park (FCE), South Florida from September 1999 to Present ",knb-lter-fce.1080.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1080.5&entityid=0d04f59f0c00671c0cda141ca18d10b1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2126,FCE,"Water Quality Data (Porewater) from the Taylor Slough, Everglades National Park (FCE), South Florida from September 1999 to December 2006 ",knb-lter-fce.1081.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1081.3&entityid=6b49b84527c14a917c190e433b8455fe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2127,FCE,"Sawgrass Above and Below Ground Total Phosphorus from the Taylor Slough, Everglades National Park (FCE), South Florida for March 2002 to Present ",knb-lter-fce.1082.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1082.6&entityid=48d7c0dac3b7182f3494ea6f2e49c7e9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2128,FCE,"Sawgrass Above and Below Ground Total Nitrogen and Total Carbon from the Taylor Slough, Everglades National Park (FCE), South Florida for March 2002 to Present ",knb-lter-fce.1083.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1083.5&entityid=2abdd37510f0ac7ed7bb8e005bc223ea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2129,FCE,"Sawgrass above ground biomass from the Shark River Slough, Everglades National Park (FCE), South Florida from November 2000 to Present ",knb-lter-fce.1084.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1084.3&entityid=f82239c1d8c302891ea1cbd8b597f43b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2130,FCE,"Sawgrass above ground biomass from the Taylor Slough, just outside Everglades National Park (FCE), South Florida from October 1997 to December 2006 ",knb-lter-fce.1085.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1085.3&entityid=124a402472a0f47961e0fc37d2b28e27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2131,FCE,"Sawgrass above ground biomass from the Taylor Slough, Everglades National Park (FCE), South Florida from August 1999 to Present ",knb-lter-fce.1086.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1086.5&entityid=eb913c7c5bc11a6aa277fb3eb08c388f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2132,FCE,"Periphyton Net Primary Productivity and Respiration Rates from the Taylor Slough, just outside Everglades National Park (FCE), South Florida from December 1998 to December 2004 ",knb-lter-fce.1087.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1087.4&entityid=d6ef995ad84308db2bdb001262da5580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2133,FCE,"Soil Physical Data from the Shark River Slough, Everglades National Park (FCE), from November 2000 to January 2007 ",knb-lter-fce.1088.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1088.3&entityid=1ea75e1228db16baf126a666deba7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2134,FCE,"Fish and consumer data collected from Northeast Shark Slough, Everglades National Park (FCE) from September 2006 to September 2008 ",knb-lter-fce.1166.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1166.3&entityid=f6bd11fb4547a2eb3f188527ad8b0d2e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2135,FCE,"Bull shark catches, water temperatures, salinities, and dissolved oxygen levels in the Shark River Slough, Everglades National Park (FCE) , from May 2005 to May 2009 ",knb-lter-fce.1167.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1167.3&entityid=43fd56620465a0ea587bc20e690dc7d6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2136,FCE,"Water Levels from the Shark River Slough and Taylor Slough, Everglades National Park (FCE), South Florida from May 2001 to Present ",knb-lter-fce.1168.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1168.5&entityid=34d2777a9209aafb3b07cdeeb27d1f61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2137,FCE,"Abiotic monitoring of physical characteristics in porewaters and surface waters of mangrove forests from the Shark River Slough and Taylor Slough, Everglades National Park (FCE), South Florida from December 2000 to May 2004 ",knb-lter-fce.1169.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1169.4&entityid=b75babf9ad4d6e6ebb57e0a5b3f43a88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2138,FCE,Global Climate Change Impacts on the Vegetation and Fauna of Mangrove Forested Ecosystems in Florida (FCE): Nekton Mass from March 2000 to April 2004 ,knb-lter-fce.1170.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2139,FCE,"Monitoring of nutrient and sulfide concentrations in porewaters of mangrove forests from the Shark River Slough and Taylor Slough, Everglades National Park (FCE), South Florida from December 2000 to December 2004 ",knb-lter-fce.1171.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1171.4&entityid=d4ab6b929369360525afb0a50586d639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2140,FCE,"Standard Lengths and Mean Weights for Prey-base Fishes from Taylor River and Joe Bay Sites, Everglades National Park (FCE), South Florida from January 2000 to April 2004 ",knb-lter-fce.1172.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2141,FCE,"Subsurface Water Temperatures taken in Shark River Slough and Taylor Slough, Everglades National Park, South Florida (FCE) from May 2010 to Present ",knb-lter-fce.1173.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2142,FCE,"Monthly monitoring fluorescence data for Shark River Slough and Taylor Slough, Everglades National Park (FCE) for October 2004 to September 2008. ",knb-lter-fce.1174.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,https://portal.lternet.edu/nis/dataviewer?packageid=knb-lter-fce.1174.3&entityid=a3dea019daa2f494bc3e3782aebbf093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
